name;nodes;edges;edge_percentage;algorithm;k;independent_k;result;solution;elapsed_time;operations_count;solutions_count
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.125;7;True;(71, 100):(48, 3):(27, 93):(82, 1):(44, 53):(47, 21):(100, 69);0.0018989000236615539;-1;-1
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.25;15;False;-1;0.0024781000101938844;-1;-1
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.5;31;False;-1;0.0019782999879680574;-1;-1
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.75;46;False;-1;0.0018726999987848103;-1;-1
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.125;7;True;(91, 49):(19, 34):(64, 8):(64, 29):(13, 57):(84, 31):(32, 18);0.0012673999881371856;-1;-1
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.25;15;False;-1;0.0013895999873057008;-1;-1
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.5;31;False;-1;0.001381399983074516;-1;-1
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.75;46;False;-1;0.001728000002913177;-1;-1
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.125;7;False;-1;0.002827799995429814;-1;-1
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.25;15;False;-1;0.002501600014511496;-1;-1
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.5;31;False;-1;0.002420300035737455;-1;-1
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.75;46;False;-1;0.0025010000099428;-1;-1
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.125;7;True;(84, 91):(51, 100):(33, 37):(48, 3):(27, 93):(39, 99):(19, 34);0.0009687999845482409;-1;-1
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.25;15;True;(84, 91):(99, 95):(99, 58):(15, 87):(81, 74):(18, 19):(51, 100):(82, 1):(1, 42):(33, 37):(48, 3):(27, 93):(25, 46):(39, 99):(19, 34);0.002178099995944649;-1;-1
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.5;31;False;-1;0.0016972000012174249;-1;-1
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.75;46;False;-1;0.0016814999980852008;-1;-1
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.125;7;True;(99, 58):(19, 34):(16, 6):(1, 42):(13, 57):(99, 95):(100, 40);0.0020330999977886677;-1;-1
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.25;15;False;-1;0.0019555999897420406;-1;-1
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.5;31;False;-1;0.001866999955382198;-1;-1
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.75;47;False;-1;0.0025245999568141997;-1;-1
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.125;7;True;(72, 79):(64, 91):(99, 58):(53, 59):(81, 74):(84, 31):(39, 9);0.0014544999576173723;-1;-1
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.25;15;False;-1;0.001505599997472018;-1;-1
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.5;31;False;-1;0.0014714999706484377;-1;-1
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.75;47;False;-1;0.0014276999863795936;-1;-1
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.125;7;False;-1;0.0025827999925240874;-1;-1
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.25;15;False;-1;0.0030799999949522316;-1;-1
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.5;31;False;-1;0.002607799950055778;-1;-1
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.75;47;False;-1;0.002513999992515892;-1;-1
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.125;7;True;(80, 46):(16, 100):(92, 16):(53, 59):(1, 42):(68, 60):(39, 9);0.0009816000238060951;-1;-1
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.25;15;True;(11, 68):(80, 46):(16, 100):(92, 16):(53, 59):(99, 58):(41, 87):(64, 29):(1, 42):(33, 37):(69, 19):(48, 3):(30, 2):(68, 60):(39, 9);0.0012952000251971185;-1;-1
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.5;31;False;-1;0.0014804999809712172;-1;-1
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.75;47;False;-1;0.0017407999839633703;-1;-1
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.125;8;False;-1;0.0022535999887622893;-1;-1
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.25;16;False;-1;0.0019122000085189939;-1;-1
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.5;32;False;-1;0.0019067000248469412;-1;-1
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.75;48;False;-1;0.0019563999958336353;-1;-1
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.125;8;True;(13, 46):(30, 68):(1, 29):(64, 29):(58, 19):(30, 2):(100, 82):(39, 99);0.0014584999880753458;-1;-1
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.25;16;False;-1;0.0016737999976612628;-1;-1
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.5;32;False;-1;0.001906299963593483;-1;-1
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.75;48;False;-1;0.001853699970524758;-1;-1
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.125;8;False;-1;0.003077099972870201;-1;-1
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.25;16;False;-1;0.002821900008711964;-1;-1
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.5;32;False;-1;0.002905900008045137;-1;-1
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.75;48;False;-1;0.002915099961683154;-1;-1
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.125;8;True;(80, 46):(53, 59):(3, 1):(51, 100):(48, 3):(68, 60):(39, 99):(47, 21);0.0010875000152736902;-1;-1
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.25;16;True;(11, 68):(80, 46):(100, 40):(53, 59):(3, 1):(64, 8):(18, 19):(60, 68):(51, 100):(1, 42):(48, 3):(84, 31):(25, 46):(68, 60):(39, 99):(47, 21);0.001400300010573119;-1;-1
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.5;32;False;-1;0.0015023999731056392;-1;-1
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.75;48;False;-1;0.0016378999571315944;-1;-1
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.125;8;False;-1;0.002038000035099685;-1;-1
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.25;16;False;-1;0.0030793999903835356;-1;-1
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.5;32;False;-1;0.0020301000331528485;-1;-1
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.75;48;False;-1;0.0019948999979533255;-1;-1
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.125;8;True;(100, 24):(18, 19):(3, 16):(80, 61):(69, 19):(39, 99):(47, 21):(100, 69);0.0013060999917797744;-1;-1
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.25;16;True;(11, 68):(100, 40):(100, 24):(32, 18):(18, 19):(3, 16):(80, 61):(15, 87):(27, 58):(1, 72):(69, 19):(33, 37):(13, 57):(39, 99):(47, 21):(100, 69);0.0016338000423274934;-1;-1
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.5;32;False;-1;0.0015098000294528902;-1;-1
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.75;48;False;-1;0.001990600023418665;-1;-1
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.125;8;False;-1;0.003028300008736551;-1;-1
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.25;16;False;-1;0.0026668000500649214;-1;-1
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.5;32;False;-1;0.0031503000063821673;-1;-1
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.75;48;False;-1;0.003246899985242635;-1;-1
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.125;8;True;(61, 39):(72, 79):(91, 49):(3, 16):(80, 61):(69, 19):(25, 46):(47, 21);0.0016001000185497105;-1;-1
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.25;16;True;(11, 68):(61, 39):(72, 79):(41, 72):(71, 100):(13, 46):(91, 49):(32, 18):(3, 16):(1, 72):(80, 61):(69, 19):(13, 57):(25, 46):(47, 21):(100, 69);0.0016199999954551458;-1;-1
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.5;32;False;-1;0.0016543999663554132;-1;-1
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.75;48;False;-1;0.001756999990902841;-1;-1
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.125;8;True;(72, 79):(51, 73):(64, 91):(16, 100):(91, 49):(16, 6):(50, 38):(51, 100);0.0021374000352807343;-1;-1
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.25;16;False;-1;0.002077000041026622;-1;-1
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.5;33;False;-1;0.0024606999941170216;-1;-1
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.75;49;False;-1;0.0020208999630995095;-1;-1
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.125;8;True;(11, 68):(16, 100):(92, 16):(1, 72):(69, 19):(48, 3):(68, 60):(100, 24);0.0014768000110052526;-1;-1
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.25;16;False;-1;0.001648399978876114;-1;-1
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.5;33;False;-1;0.001541700039524585;-1;-1
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.75;49;False;-1;0.001528399996459484;-1;-1
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.125;8;False;-1;0.0034004999906755984;-1;-1
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.25;16;False;-1;0.002986999985296279;-1;-1
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.5;33;False;-1;0.0028812999953515828;-1;-1
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.75;49;False;-1;0.0028104999801144004;-1;-1
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.125;8;True;(3, 1):(51, 100):(58, 19):(13, 57):(1, 29):(100, 82):(68, 60):(39, 99);0.0010873000137507915;-1;-1
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.25;16;True;(11, 68):(41, 72):(3, 1):(41, 87):(18, 19):(60, 68):(80, 16):(27, 58):(51, 100):(58, 19):(13, 57):(1, 29):(100, 82):(68, 60):(39, 99):(100, 69);0.0014862999669276178;-1;-1
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.5;33;False;-1;0.001898599963169545;-1;-1
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.75;49;False;-1;0.0015418999828398228;-1;-1
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.125;8;True;(91, 76):(53, 59):(100, 6):(1, 72):(1, 83):(30, 2):(64, 8):(32, 18);0.002308499999344349;-1;-1
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.25;16;False;-1;0.002176299982238561;-1;-1
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.5;33;False;-1;0.0021579000167548656;-1;-1
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.75;50;False;-1;0.0023505999706685543;-1;-1
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.125;8;True;(11, 68):(51, 73):(16, 100):(41, 72):(53, 59):(1, 29):(100, 69):(100, 24);0.0016215000068768859;-1;-1
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.25;16;False;-1;0.0016019000322557986;-1;-1
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.5;33;False;-1;0.0016052999999374151;-1;-1
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.75;50;False;-1;0.0015712999738752842;-1;-1
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.125;8;False;-1;0.0029637999832630157;-1;-1
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.25;16;False;-1;0.0032581000123173;-1;-1
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.5;33;False;-1;0.00312469998607412;-1;-1
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.75;50;False;-1;0.0029263999895192683;-1;-1
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.125;8;True;(61, 39):(51, 73):(64, 91):(92, 16):(99, 58):(41, 87):(100, 6):(19, 34);0.0011508999741636217;-1;-1
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.25;16;True;(11, 68):(61, 39):(51, 73):(64, 91):(92, 16):(99, 58):(91, 76):(91, 49):(30, 68):(100, 82):(41, 87):(100, 6):(81, 74):(64, 8):(55, 83):(19, 34);0.001514800009317696;-1;-1
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.5;33;False;-1;0.0016035999869927764;-1;-1
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.75;50;False;-1;0.002007200033403933;-1;-1
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.125;8;True;(50, 38):(1, 58):(58, 19):(48, 3):(84, 31):(25, 46):(39, 99):(91, 76);0.00242089998209849;-1;-1
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.25;17;False;-1;0.0022461999906226993;-1;-1
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.5;34;False;-1;0.0021569000091403723;-1;-1
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.75;51;False;-1;0.002335500030312687;-1;-1
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.125;8;True;(53, 59):(91, 49):(15, 87):(63, 50):(48, 3):(68, 60):(27, 28):(91, 76);0.0016267999890260398;-1;-1
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.25;17;False;-1;0.0019258999964222312;-1;-1
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.5;34;False;-1;0.0017047000001184642;-1;-1
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.75;51;False;-1;0.0016451000119559467;-1;-1
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.125;8;False;-1;0.0030068999622017145;-1;-1
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.25;17;False;-1;0.0029414999880827963;-1;-1
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.5;34;False;-1;0.003104300005361438;-1;-1
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.75;51;False;-1;0.0029974000062793493;-1;-1
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.125;8;True;(11, 68):(92, 16):(72, 37):(53, 59):(1, 72):(100, 82):(68, 60):(32, 18);0.0011427000281400979;-1;-1
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.25;17;True;(11, 68):(51, 73):(92, 16):(72, 37):(53, 59):(27, 28):(64, 8):(1, 72):(15, 87):(16, 6):(51, 100):(58, 19):(100, 82):(68, 60):(39, 99):(32, 18):(100, 69);0.0015455999528057873;-1;-1
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.5;34;False;-1;0.0015708000282756984;-1;-1
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.75;51;False;-1;0.0015736999921500683;-1;-1
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.125;8;False;-1;0.0025710000190883875;-1;-1
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.25;17;False;-1;0.0025946999667212367;-1;-1
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.5;34;False;-1;0.0022500999621115625;-1;-1
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.75;51;False;-1;0.0022203000262379646;-1;-1
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.125;8;True;(11, 68):(84, 91):(71, 100):(15, 87):(100, 6):(51, 100):(25, 46):(100, 69);0.0015355999930761755;-1;-1
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.25;17;False;-1;0.0016264999867416918;-1;-1
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.5;34;False;-1;0.0021179000032134354;-1;-1
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.75;51;False;-1;0.002036999969277531;-1;-1
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.125;8;False;-1;0.0033980999724008143;-1;-1
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.25;17;False;-1;0.003166499955113977;-1;-1
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.5;34;False;-1;0.0029421999934129417;-1;-1
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.75;51;False;-1;0.004086299974005669;-1;-1
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.125;8;True;(92, 16):(13, 46):(3, 16):(100, 6):(1, 42):(1, 100):(84, 31):(1, 83);0.001389400043990463;-1;-1
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.25;17;True;(99, 95):(91, 76):(92, 16):(13, 46):(72, 37):(47, 21):(3, 16):(100, 6):(60, 68):(15, 87):(1, 42):(1, 100):(27, 93):(84, 31):(44, 53):(39, 9):(1, 83);0.0018189999973401427;-1;-1
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.5;34;False;-1;0.0017290000105276704;-1;-1
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.75;51;False;-1;0.0017281000036746264;-1;-1
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.125;8;False;-1;0.0030170000391080976;-1;-1
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.25;17;False;-1;0.0024105000193230808;-1;-1
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.5;35;False;-1;0.002239299996290356;-1;-1
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.75;52;False;-1;0.0022056999732740223;-1;-1
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.125;8;True;(51, 73):(64, 91):(41, 72):(72, 1):(63, 50):(27, 93):(55, 83):(19, 34);0.001554700022097677;-1;-1
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.25;17;False;-1;0.0017528999596834183;-1;-1
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.5;35;False;-1;0.002267399977426976;-1;-1
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.75;52;False;-1;0.001755200035404414;-1;-1
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.125;8;False;-1;0.0032278000144287944;-1;-1
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.25;17;False;-1;0.003105000010691583;-1;-1
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.5;35;False;-1;0.003693699953146279;-1;-1
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.75;52;False;-1;0.00345949997426942;-1;-1
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.125;8;True;(64, 91):(41, 72):(16, 100):(30, 68):(51, 100):(58, 19):(1, 29):(82, 1);0.001207199995405972;-1;-1
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.25;17;True;(99, 95):(64, 91):(41, 72):(16, 100):(30, 68):(92, 16):(3, 1):(55, 83):(63, 50):(51, 100):(1, 58):(58, 19):(1, 29):(82, 1):(11, 27):(1, 83):(30, 2);0.0015528000076301396;-1;-1
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.5;35;False;-1;0.0016152000171132386;-1;-1
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.75;52;False;-1;0.0017888000002130866;-1;-1
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.125;8;True;(72, 37):(72, 1):(3, 16):(80, 61):(27, 58):(58, 19):(27, 93):(39, 99);0.004007200011983514;-1;-1
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.25;17;False;-1;0.0024778000079095364;-1;-1
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.5;35;False;-1;0.0028199999942444265;-1;-1
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.75;53;False;-1;0.0028156000189483166;-1;-1
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.125;8;True;(72, 1):(41, 87):(18, 19):(81, 74):(80, 61):(15, 87):(1, 100):(19, 34);0.00253660004818812;-1;-1
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.25;17;False;-1;0.0019643999985419214;-1;-1
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.5;35;False;-1;0.0018552999827079475;-1;-1
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.75;53;False;-1;0.001805200008675456;-1;-1
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.125;8;False;-1;0.003607999999076128;-1;-1
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.25;17;False;-1;0.004680599959101528;-1;-1
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.5;35;False;-1;0.003569000051356852;-1;-1
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.75;53;False;-1;0.003564300015568733;-1;-1
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.125;8;True;(53, 59):(91, 49):(41, 87):(81, 74):(15, 87):(80, 61):(11, 27):(64, 8);0.0013322000158950686;-1;-1
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.25;17;True;(61, 39):(51, 73):(53, 59):(30, 68):(91, 49):(19, 34):(41, 87):(81, 74):(15, 87):(80, 61):(18, 19):(51, 100):(69, 19):(1, 100):(44, 53):(11, 27):(64, 8);0.0022527999826706946;-1;-1
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.5;35;False;-1;0.0024968000361695886;-1;-1
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.75;53;False;-1;0.0020250999950803816;-1;-1
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.125;9;False;-1;0.002784400014206767;-1;-1
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.25;18;False;-1;0.0031218999647535384;-1;-1
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.5;36;False;-1;0.0027492999797686934;-1;-1
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.75;54;False;-1;0.002763999975286424;-1;-1
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.125;9;True;(53, 59):(1, 72):(24, 77):(1, 42):(69, 19):(99, 95):(68, 60):(55, 83):(1, 83);0.00194240000564605;-1;-1
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.25;18;False;-1;0.0017247999785467982;-1;-1
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.5;36;False;-1;0.0017201000009663403;-1;-1
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.75;54;False;-1;0.0019201000104658306;-1;-1
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.125;9;False;-1;0.0033919000416062772;-1;-1
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.25;18;False;-1;0.003340099996421486;-1;-1
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.5;36;False;-1;0.003249899949878454;-1;-1
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.75;54;False;-1;0.0035020000068470836;-1;-1
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.125;9;True;(27, 93):(51, 73):(80, 46):(41, 72):(99, 95):(64, 8):(68, 60):(11, 27):(47, 21);0.0013279999839141965;-1;-1
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.25;18;True;(84, 91):(27, 93):(44, 53):(51, 73):(80, 46):(41, 72):(16, 100):(100, 40):(3, 1):(63, 50):(51, 100):(1, 83):(13, 57):(99, 95):(64, 8):(68, 60):(11, 27):(47, 21);0.0018124000052921474;-1;-1
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.5;36;False;-1;0.001694000035058707;-1;-1
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.75;54;False;-1;0.0016937999753281474;-1;-1
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.125;9;False;-1;0.0027061000000685453;-1;-1
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.25;18;False;-1;0.0026615000097081065;-1;-1
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.5;36;False;-1;0.0026273999828845263;-1;-1
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.75;54;False;-1;0.0025191999739035964;-1;-1
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.125;9;True;(84, 91):(51, 73):(41, 72):(72, 37):(10, 78):(1, 72):(60, 68):(24, 77):(100, 69);0.0017376000178046525;-1;-1
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.25;18;False;-1;0.0017823000089265406;-1;-1
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.5;36;False;-1;0.0024449999909847975;-1;-1
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.75;54;False;-1;0.002077499986626208;-1;-1
graph_73_0.75.gml;73;1971;0.75;greedy_v2;0.125;9;False;-1;0.003584099991712719;-1;-1
graph_73_0.75.gml;73;1971;0.75;greedy_v2;0.25;18;False;-1;0.0033280999632552266;-1;-1
graph_73_0.75.gml;73;1971;0.75;greedy_v2;0.5;36;False;-1;0.0035741000319831073;-1;-1
graph_73_0.75.gml;73;1971;0.75;greedy_v2;0.75;54;False;-1;0.004042100044898689;-1;-1
graph_73_0.125.gml;73;328;0.125;greedy_v2;0.125;9;True;(41, 72):(10, 78):(41, 87):(69, 19):(1, 29):(68, 60):(27, 28):(47, 21):(100, 69);0.001451199990697205;-1;-1
graph_73_0.125.gml;73;328;0.125;greedy_v2;0.25;18;True;(99, 95):(84, 91):(72, 79):(100, 40):(41, 72):(53, 59):(10, 78):(41, 87):(32, 18):(90, 100):(80, 61):(64, 29):(69, 19):(1, 29):(68, 60):(27, 28):(47, 21):(100, 69);0.0017906000139191747;-1;-1
graph_73_0.125.gml;73;328;0.125;greedy_v2;0.5;36;False;-1;0.001916699984576553;-1;-1
graph_73_0.125.gml;73;328;0.125;greedy_v2;0.75;54;False;-1;0.0019962999504059553;-1;-1
graph_74_0.5.gml;74;1350;0.5;greedy_v2;0.125;9;False;-1;0.0029666999471373856;-1;-1
graph_74_0.5.gml;74;1350;0.5;greedy_v2;0.25;18;False;-1;0.0025036000297404826;-1;-1
graph_74_0.5.gml;74;1350;0.5;greedy_v2;0.5;37;False;-1;0.002549599972553551;-1;-1
graph_74_0.5.gml;74;1350;0.5;greedy_v2;0.75;55;False;-1;0.002495500026270747;-1;-1
graph_74_0.25.gml;74;675;0.25;greedy_v2;0.125;9;True;(41, 72):(3, 1):(10, 78):(18, 19):(27, 58):(24, 77):(1, 100):(27, 93):(100, 69);0.0022823999752290547;-1;-1
graph_74_0.25.gml;74;675;0.25;greedy_v2;0.25;18;False;-1;0.001935300009790808;-1;-1
graph_74_0.25.gml;74;675;0.25;greedy_v2;0.5;37;False;-1;0.001785700034815818;-1;-1
graph_74_0.25.gml;74;675;0.25;greedy_v2;0.75;55;False;-1;0.0017991000204347074;-1;-1
graph_74_0.75.gml;74;2025;0.75;greedy_v2;0.125;9;False;-1;0.004126599989831448;-1;-1
graph_74_0.75.gml;74;2025;0.75;greedy_v2;0.25;18;False;-1;0.004238200024701655;-1;-1
graph_74_0.75.gml;74;2025;0.75;greedy_v2;0.5;37;False;-1;0.003424700000323355;-1;-1
graph_74_0.75.gml;74;2025;0.75;greedy_v2;0.75;55;False;-1;0.003425799950491637;-1;-1
graph_74_0.125.gml;74;337;0.125;greedy_v2;0.125;9;True;(100, 40):(3, 1):(10, 78):(80, 61):(63, 50):(24, 77):(30, 2):(84, 31):(32, 18);0.0013331000227481127;-1;-1
graph_74_0.125.gml;74;337;0.125;greedy_v2;0.25;18;True;(11, 68):(99, 95):(100, 40):(41, 72):(53, 59):(3, 1):(91, 49):(10, 78):(19, 34):(80, 61):(63, 50):(24, 77):(33, 37):(1, 83):(48, 3):(30, 2):(84, 31):(32, 18);0.0021698999917134643;-1;-1
