Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
graph_151209572053,150,33.33333333333333,3725,0.5,75,2500,10,2.4413056999765104,0.24413056999765104,0,0.0,False,,,,2500.0,
graph_151209572053,150,33.33333333333333,3725,0.5,75,5000,10,4.705349600000773,0.4705349600000773,0,0.0,False,,,,5000.0,
graph_151209572053,150,33.33333333333333,3725,0.5,75,7500,10,6.811942199987243,0.6811942199987243,0,0.0,False,,,,7500.0,
graph_151209572053,150,33.33333333333333,3725,0.5,75,10000,10,8.923623399998178,0.8923623399998177,0,0.0,False,,,,10000.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,50,10,0.2825817999546416,0.02825817999546416,0,0.0,False,,,,50.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,100,10,0.3283870999875944,0.032838709998759444,0,0.0,False,,,,100.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,500,10,0.6881595999730052,0.06881595999730053,0,0.0,False,,,,500.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,1000,10,1.1594904999656137,0.11594904999656137,0,0.0,False,,,,1000.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,2500,10,2.5496588999667438,0.25496588999667436,0,0.0,False,,,,2500.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,5000,10,4.979465299955336,0.4979465299955336,0,0.0,False,,,,5000.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,7500,10,7.4304665999807185,0.7430466599980718,0,0.0,False,,,,7500.0,
graph_151209572053,150,33.33333333333333,3725,0.75,112,10000,10,10.006543099982082,1.0006543099982081,0,0.0,False,,,,10000.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,50,10,0.11577960001886822,0.011577960001886822,0,0.0,False,,,,50.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,100,10,0.15063469999586232,0.015063469999586233,0,0.0,False,,,,100.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,500,10,0.43424299999605864,0.04342429999960586,0,0.0,False,,,,500.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,1000,10,0.7920242999971379,0.07920242999971379,0,0.0,False,,,,1000.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,2500,10,1.8444042000046466,0.18444042000046465,0,0.0,False,,,,2500.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,5000,10,3.847007599993958,0.3847007599993958,0,0.0,False,,,,5000.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,7500,10,5.65401099997689,0.5654010999976891,0,0.0,False,,,,7500.0,
graph_151209582237,155,33.33054042731462,3978,0.125,19,10000,10,7.567289800019353,0.7567289800019352,0,0.0,False,,,,10000.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,50,10,0.15762720002385322,0.015762720002385322,0,0.0,False,,,,50.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,100,10,0.19776770002499688,0.019776770002499687,0,0.0,False,,,,100.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,500,10,0.5131259000045247,0.05131259000045248,0,0.0,False,,,,500.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,1000,10,0.9048419999890029,0.0904841999989003,0,0.0,False,,,,1000.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,2500,10,2.0535710000112886,0.20535710000112886,0,0.0,False,,,,2500.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,5000,10,4.072319700018852,0.4072319700018852,0,0.0,False,,,,5000.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,7500,10,6.014670000018668,0.6014670000018668,0,0.0,False,,,,7500.0,
graph_151209582237,155,33.33054042731462,3978,0.25,38,10000,10,8.007179000022006,0.8007179000022007,0,0.0,False,,,,10000.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,50,10,0.24974880000809208,0.024974880000809208,0,0.0,False,,,,50.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,100,10,0.29233770004066173,0.029233770004066174,0,0.0,False,,,,100.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,500,10,0.6370763000159059,0.06370763000159059,0,0.0,False,,,,500.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,1000,10,1.0924655999988317,0.10924655999988317,0,0.0,False,,,,1000.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,2500,10,2.4588616999972146,0.24588616999972146,0,0.0,False,,,,2500.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,5000,10,4.707829500010121,0.47078295000101206,0,0.0,False,,,,5000.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,7500,10,6.888166600008844,0.6888166600008845,0,0.0,False,,,,7500.0,
graph_151209582237,155,33.33054042731462,3978,0.5,77,10000,10,9.328021500012255,0.9328021500012256,0,0.0,False,,,,10000.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,50,10,0.27941990000545047,0.027941990000545047,0,0.0,False,,,,50.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,100,10,0.3204663999931654,0.03204663999931654,0,0.0,False,,,,100.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,500,10,0.6865261000202736,0.06865261000202735,0,0.0,False,,,,500.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,1000,10,1.112837100023171,0.1112837100023171,0,0.0,False,,,,1000.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,2500,10,2.434817600034876,0.2434817600034876,0,0.0,False,,,,2500.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,5000,10,4.859150000018417,0.4859150000018417,0,0.0,False,,,,5000.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,7500,10,7.150748200059752,0.7150748200059752,0,0.0,False,,,,7500.0,
graph_151209582237,155,33.33054042731462,3978,0.75,116,10000,10,9.459232400011388,0.9459232400011388,0,0.0,False,,,,10000.0,
graph_151209593153,160,25.0,3180,0.125,20,50,10,0.11618449998786673,0.011618449998786673,0,0.0,False,,,,50.0,
graph_151209593153,160,25.0,3180,0.125,20,100,10,0.15316209998854902,0.015316209998854902,0,0.0,False,,,,100.0,
graph_151209593153,160,25.0,3180,0.125,20,500,10,0.4466876999795204,0.04466876999795204,0,0.0,False,,,,500.0,
graph_151209593153,160,25.0,3180,0.125,20,1000,10,0.8215250999783166,0.08215250999783166,0,0.0,False,,,,1000.0,
graph_151209593153,160,25.0,3180,0.125,20,2500,10,1.9301058999990346,0.19301058999990345,0,0.0,False,,,,2500.0,
graph_151209593153,160,25.0,3180,0.125,20,5000,10,3.7623940000048606,0.37623940000048606,0,0.0,False,,,,5000.0,
graph_151209593153,160,25.0,3180,0.125,20,7500,10,5.628449799973168,0.5628449799973169,0,0.0,False,,,,7500.0,
graph_151209593153,160,25.0,3180,0.125,20,10000,10,7.65803349998896,0.765803349998896,0,0.0,False,,,,10000.0,
graph_151209593153,160,25.0,3180,0.25,40,50,10,0.1568600000173319,0.015686000001733192,0,0.0,False,,,,50.0,
graph_151209593153,160,25.0,3180,0.25,40,100,10,0.1952595000184374,0.01952595000184374,0,0.0,False,,,,100.0,
graph_151209593153,160,25.0,3180,0.25,40,500,10,0.49453550003818236,0.049453550003818236,0,0.0,False,,,,500.0,
graph_151209593153,160,25.0,3180,0.25,40,1000,10,0.8896410000306787,0.08896410000306787,0,0.0,False,,,,1000.0,
graph_151209593153,160,25.0,3180,0.25,40,2500,10,2.1616301000176463,0.21616301000176463,0,0.0,False,,,,2500.0,
graph_151209593153,160,25.0,3180,0.25,40,5000,10,4.223445600015111,0.4223445600015111,0,0.0,False,,,,5000.0,
graph_151209593153,160,25.0,3180,0.25,40,7500,10,6.237195200010319,0.6237195200010319,0,0.0,False,,,,7500.0,
graph_151209593153,160,25.0,3180,0.25,40,10000,10,8.315437100027339,0.8315437100027339,0,0.0,False,,,,10000.0,
graph_151209593153,160,25.0,3180,0.5,80,50,10,0.2443673000088893,0.024436730000888928,0,0.0,False,,,,50.0,
graph_151209593153,160,25.0,3180,0.5,80,100,10,0.2861037000111537,0.02861037000111537,0,0.0,False,,,,100.0,
graph_151209593153,160,25.0,3180,0.5,80,500,10,0.6240493000223069,0.062404930002230685,0,0.0,False,,,,500.0,
graph_151209593153,160,25.0,3180,0.5,80,1000,10,1.0690876000298886,0.10690876000298885,0,0.0,False,,,,1000.0,
graph_151209593153,160,25.0,3180,0.5,80,2500,10,2.3621622000209754,0.23621622000209755,0,0.0,False,,,,2500.0,
graph_151209593153,160,25.0,3180,0.5,80,5000,10,4.585623000035412,0.45856230000354115,0,0.0,False,,,,5000.0,
graph_151209593153,160,25.0,3180,0.5,80,7500,10,6.862787100020796,0.6862787100020796,0,0.0,False,,,,7500.0,
graph_151209593153,160,25.0,3180,0.5,80,10000,10,9.320662800018908,0.9320662800018908,0,0.0,False,,,,10000.0,
graph_151209593153,160,25.0,3180,0.75,120,50,10,0.2931572999950731,0.029315729999507312,0,0.0,False,,,,50.0,
graph_151209593153,160,25.0,3180,0.75,120,100,10,0.3381362999789417,0.03381362999789417,0,0.0,False,,,,100.0,
graph_151209593153,160,25.0,3180,0.75,120,500,10,0.695226099982392,0.0695226099982392,0,0.0,False,,,,500.0,
graph_151209593153,160,25.0,3180,0.75,120,1000,10,1.1592055999935837,0.11592055999935838,0,0.0,False,,,,1000.0,
graph_151209593153,160,25.0,3180,0.75,120,2500,10,2.5269524999748683,0.2526952499974868,0,0.0,False,,,,2500.0,
graph_151209593153,160,25.0,3180,0.75,120,5000,10,5.027470999979414,0.5027470999979414,0,0.0,False,,,,5000.0,
graph_151209593153,160,25.0,3180,0.75,120,7500,10,7.375226699994528,0.7375226699994528,0,0.0,False,,,,7500.0,
graph_151209593153,160,25.0,3180,0.75,120,10000,10,9.786227599979611,0.9786227599979611,0,0.0,False,,,,10000.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,50,10,0.12093489999824669,0.01209348999982467,0,0.0,False,,,,50.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,100,10,0.15695759997470304,0.015695759997470304,0,0.0,False,,,,100.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,500,10,0.44263279998267535,0.044263279998267534,0,0.0,False,,,,500.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,1000,10,0.8360404999984894,0.08360404999984894,0,0.0,False,,,,1000.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,2500,10,2.01944169998751,0.20194416999875103,0,0.0,False,,,,2500.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,5000,10,3.9636215000064112,0.3963621500006411,0,0.0,False,,,,5000.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,7500,10,5.81476239998301,0.581476239998301,0,0.0,False,,,,7500.0,
graph_151209604813,165,24.99630450849963,3382,0.125,20,10000,10,7.740904799982673,0.7740904799982673,0,0.0,False,,,,10000.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,50,10,0.15707420000398997,0.015707420000398997,0,0.0,False,,,,50.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,100,10,0.19509739999193698,0.019509739999193698,0,0.0,False,,,,100.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,500,10,0.4941724000091199,0.04941724000091199,0,0.0,False,,,,500.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,1000,10,0.8820531999808736,0.08820531999808737,0,0.0,False,,,,1000.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,2500,10,2.0281794000038644,0.20281794000038644,0,0.0,False,,,,2500.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,5000,10,4.046599100009189,0.4046599100009189,0,0.0,False,,,,5000.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,7500,10,5.978233000016189,0.5978233000016189,0,0.0,False,,,,7500.0,
graph_151209604813,165,24.99630450849963,3382,0.25,41,10000,10,7.979521500004921,0.7979521500004921,0,0.0,False,,,,10000.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,50,10,0.24205799998890143,0.024205799998890144,0,0.0,False,,,,50.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,100,10,0.28007910001906566,0.028007910001906566,0,0.0,False,,,,100.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,500,10,0.5942014000174822,0.05942014000174822,0,0.0,False,,,,500.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,1000,10,1.0156490000081249,0.10156490000081249,0,0.0,False,,,,1000.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,2500,10,2.281268299979274,0.2281268299979274,0,0.0,False,,,,2500.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,5000,10,4.487699600038468,0.4487699600038468,0,0.0,False,,,,5000.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,7500,10,6.646500999995624,0.6646500999995624,0,0.0,False,,,,7500.0,
graph_151209604813,165,24.99630450849963,3382,0.5,82,10000,10,8.837712300010026,0.8837712300010026,0,0.0,False,,,,10000.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,50,10,0.300225600018166,0.0300225600018166,0,0.0,False,,,,50.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,100,10,0.3440217000315897,0.03440217000315897,0,0.0,False,,,,100.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,500,10,0.6978448999725515,0.06978448999725514,0,0.0,False,,,,500.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,1000,10,1.162473200020031,0.11624732000200311,0,0.0,False,,,,1000.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,2500,10,2.54963389999466,0.254963389999466,0,0.0,False,,,,2500.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,5000,10,4.97899510001298,0.49789951000129806,0,0.0,False,,,,5000.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,7500,10,7.3061659000086365,0.7306165900008637,0,0.0,False,,,,7500.0,
graph_151209604813,165,24.99630450849963,3382,0.75,123,10000,10,9.699441700038733,0.9699441700038733,0,0.0,False,,,,10000.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,50,10,0.11803209999925457,0.011803209999925457,0,0.0,False,,,,50.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,100,10,0.15503030001127627,0.015503030001127627,0,0.0,False,,,,100.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,500,10,0.4640145000157645,0.04640145000157645,0,0.0,False,,,,500.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,1000,10,0.8599035000079311,0.08599035000079311,0,0.0,False,,,,1000.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,2500,10,2.0486922999698436,0.20486922999698437,0,0.0,False,,,,2500.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,5000,10,3.985316000005696,0.3985316000005696,0,0.0,False,,,,5000.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,7500,10,5.944981499997084,0.5944981499997084,0,0.0,False,,,,7500.0,
graph_151210657269,170,24.998259658893144,3591,0.125,21,10000,10,7.944630500001949,0.7944630500001949,0,0.0,False,,,,10000.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,50,10,0.16688749998866115,0.016688749998866114,0,0.0,False,,,,50.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,100,10,0.20516420002968516,0.020516420002968515,0,0.0,False,,,,100.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,500,10,0.5105844000063371,0.05105844000063371,0,0.0,False,,,,500.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,1000,10,0.897688900018693,0.0897688900018693,0,0.0,False,,,,1000.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,2500,10,2.1114757000032114,0.21114757000032114,0,0.0,False,,,,2500.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,5000,10,4.1553195000160486,0.41553195000160487,0,0.0,False,,,,5000.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,7500,10,6.04832890004036,0.6048328900040361,0,0.0,False,,,,7500.0,
graph_151210657269,170,24.998259658893144,3591,0.25,42,10000,10,8.025392100040335,0.8025392100040335,0,0.0,False,,,,10000.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,50,10,0.2598553000279935,0.02598553000279935,0,0.0,False,,,,50.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,100,10,0.30385360000946093,0.030385360000946094,0,0.0,False,,,,100.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,500,10,0.6627290999895195,0.06627290999895194,0,0.0,False,,,,500.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,1000,10,1.1281544999801554,0.11281544999801554,0,0.0,False,,,,1000.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,2500,10,2.491499100011424,0.24914991000114242,0,0.0,False,,,,2500.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,5000,10,4.876009900006466,0.48760099000064655,0,0.0,False,,,,5000.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,7500,10,7.213720100015053,0.7213720100015053,0,0.0,False,,,,7500.0,
graph_151210657269,170,24.998259658893144,3591,0.5,85,10000,10,9.722096700032125,0.9722096700032126,0,0.0,False,,,,10000.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,50,10,0.30213770001137163,0.030213770001137164,0,0.0,False,,,,50.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,100,10,0.3461756999895442,0.03461756999895442,0,0.0,False,,,,100.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,500,10,0.7095297000050778,0.07095297000050778,0,0.0,False,,,,500.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,1000,10,1.1893376000080025,0.11893376000080025,0,0.0,False,,,,1000.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,2500,10,2.628760699983104,0.2628760699983104,0,0.0,False,,,,2500.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,5000,10,5.1422410999948625,0.5142241099994862,0,0.0,False,,,,5000.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,7500,10,7.513289799986524,0.7513289799986523,0,0.0,False,,,,7500.0,
graph_151210657269,170,24.998259658893144,3591,0.75,127,10000,10,9.910393899976043,0.9910393899976043,0,0.0,False,,,,10000.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,50,10,0.11624590003339108,0.011624590003339107,0,0.0,False,,,,50.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,100,10,0.15177790001325775,0.015177790001325775,0,0.0,False,,,,100.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,500,10,0.43865970002661925,0.04386597000266192,0,0.0,False,,,,500.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,1000,10,0.8104467000230215,0.08104467000230216,0,0.0,False,,,,1000.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,2500,10,1.9419528000289574,0.19419528000289574,0,0.0,False,,,,2500.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,5000,10,3.8081560000428,0.38081560000428,0,0.0,False,,,,5000.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,7500,10,5.619758300032117,0.5619758300032117,0,0.0,False,,,,7500.0,
graph_151210674525,175,33.33333333333333,5075,0.125,21,10000,10,7.510954200013657,0.7510954200013658,0,0.0,False,,,,10000.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,50,10,0.15799879998667166,0.015799879998667166,0,0.0,False,,,,50.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,100,10,0.19396400002005976,0.019396400002005976,0,0.0,False,,,,100.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,500,10,0.4780584000109229,0.047805840001092295,0,0.0,False,,,,500.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,1000,10,0.8465385000017704,0.08465385000017704,0,0.0,False,,,,1000.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,2500,10,1.9433782000123756,0.19433782000123756,0,0.0,False,,,,2500.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,5000,10,3.8638160999980755,0.38638160999980753,0,0.0,False,,,,5000.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,7500,10,5.702191099990159,0.5702191099990159,0,0.0,False,,,,7500.0,
graph_151210674525,175,33.33333333333333,5075,0.25,43,10000,10,7.5567296000081114,0.7556729600008112,0,0.0,False,,,,10000.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,50,10,0.2586752999923192,0.02586752999923192,0,0.0,False,,,,50.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,100,10,0.3013356999872485,0.030133569998724852,0,0.0,False,,,,100.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,500,10,0.6482725999812828,0.06482725999812829,0,0.0,False,,,,500.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,1000,10,1.1074035999772605,0.11074035999772605,0,0.0,False,,,,1000.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,2500,10,2.485454399997252,0.2485454399997252,0,0.0,False,,,,2500.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,5000,10,4.760356899991166,0.4760356899991166,0,0.0,False,,,,5000.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,7500,10,7.030432499974268,0.7030432499974267,0,0.0,False,,,,7500.0,
graph_151210674525,175,33.33333333333333,5075,0.5,87,10000,10,9.457123699976364,0.9457123699976364,0,0.0,False,,,,10000.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,50,10,0.3099694999837084,0.030996949998370837,0,0.0,False,,,,50.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,100,10,0.3555028999981005,0.035550289999810046,0,0.0,False,,,,100.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,500,10,0.716494899985264,0.07164948999852641,0,0.0,False,,,,500.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,1000,10,1.2213809999957448,0.12213809999957448,0,0.0,False,,,,1000.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,2500,10,2.6771591999859083,0.26771591999859085,0,0.0,False,,,,2500.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,5000,10,5.206083199984278,0.5206083199984277,0,0.0,False,,,,5000.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,7500,10,7.580872399994405,0.7580872399994405,0,0.0,False,,,,7500.0,
graph_151210674525,175,33.33333333333333,5075,0.75,131,10000,10,10.117854599986458,1.0117854599986458,0,0.0,False,,,,10000.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,50,10,0.12178210000274703,0.012178210000274702,0,0.0,False,,,,50.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,100,10,0.15919120001490228,0.015919120001490226,0,0.0,False,,,,100.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,500,10,0.45796629998949356,0.04579662999894936,0,0.0,False,,,,500.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,1000,10,0.8431989999953657,0.08431989999953657,0,0.0,False,,,,1000.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,2500,10,2.01114040001994,0.201114040001994,0,0.0,False,,,,2500.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,5000,10,4.009903899990604,0.40099038999906045,0,0.0,False,,,,5000.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,7500,10,5.9959269999963,0.5995926999996299,0,0.0,False,,,,7500.0,
graph_151210719337,180,33.33333333333333,5370,0.125,22,10000,10,7.882673300002352,0.7882673300002352,0,0.0,False,,,,10000.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,50,10,0.1657825000002049,0.01657825000002049,0,0.0,False,,,,50.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,100,10,0.2033019999944372,0.020330199999443722,0,0.0,False,,,,100.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,500,10,0.5059422999911476,0.05059422999911476,0,0.0,False,,,,500.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,1000,10,0.8830612000019755,0.08830612000019755,0,0.0,False,,,,1000.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,2500,10,2.0124744000058854,0.20124744000058853,0,0.0,False,,,,2500.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,5000,10,4.001810999994632,0.40018109999946316,0,0.0,False,,,,5000.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,7500,10,5.929559200012591,0.5929559200012591,0,0.0,False,,,,7500.0,
graph_151210719337,180,33.33333333333333,5370,0.25,45,10000,10,7.995251900007133,0.7995251900007133,0,0.0,False,,,,10000.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,50,10,0.26373599999351427,0.026373599999351426,0,0.0,False,,,,50.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,100,10,0.3055241000110982,0.03055241000110982,0,0.0,False,,,,100.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,500,10,0.6519700999779161,0.06519700999779161,0,0.0,False,,,,500.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,1000,10,1.1102970999927493,0.11102970999927493,0,0.0,False,,,,1000.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,2500,10,2.4249211000133073,0.24249211000133072,0,0.0,False,,,,2500.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,5000,10,4.831189200020162,0.48311892000201623,0,0.0,False,,,,5000.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,7500,10,7.122799600008875,0.7122799600008876,0,0.0,False,,,,7500.0,
graph_151210719337,180,33.33333333333333,5370,0.5,90,10000,10,9.396984100007103,0.9396984100007103,0,0.0,False,,,,10000.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,50,10,0.32310060001327656,0.032310060001327655,0,0.0,False,,,,50.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,100,10,0.36906009999802336,0.036906009999802335,0,0.0,False,,,,100.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,500,10,0.763312600000063,0.0763312600000063,0,0.0,False,,,,500.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,1000,10,1.2576181000185898,0.125761810001859,0,0.0,False,,,,1000.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,2500,10,2.740820300008636,0.2740820300008636,0,0.0,False,,,,2500.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,5000,10,5.172807200011448,0.5172807200011448,0,0.0,False,,,,5000.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,7500,10,7.556603999983054,0.7556603999983054,0,0.0,False,,,,7500.0,
graph_151210719337,180,33.33333333333333,5370,0.75,135,10000,10,10.19979230001627,1.019979230001627,0,0.0,False,,,,10000.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,50,10,0.11890670000866521,0.011890670000866521,0,0.0,False,,,,50.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,100,10,0.15319090001867153,0.015319090001867153,0,0.0,False,,,,100.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,500,10,0.4313471000205027,0.04313471000205027,0,0.0,False,,,,500.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,1000,10,0.7930902999942191,0.07930902999942191,0,0.0,False,,,,1000.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,2500,10,1.873617400036892,0.1873617400036892,0,0.0,False,,,,2500.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,5000,10,3.8428627999819582,0.3842862799981958,0,0.0,False,,,,5000.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,7500,10,5.673295200016582,0.5673295200016583,0,0.0,False,,,,7500.0,
graph_151208244753,185,33.331374853113985,5673,0.125,23,10000,10,7.530934400012484,0.7530934400012483,0,0.0,False,,,,10000.0,
graph_151208244753,185,33.331374853113985,5673,0.25,46,50,10,0.1658737999969162,0.01658737999969162,0,0.0,False,,,,50.0,
