Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Iterations Percentage,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
Grafo17.txt,130,24.99701848539058,2096,0.75,97,12500,1.614525572639864e-27,10,5.466202400002658,0.5466202400002658,0,0.0,False,,,,12500.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,15000,1.937430687167837e-27,10,6.4664212000025145,0.6466421200002515,0,0.0,False,,,,15000.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,17500,2.2603358016958097e-27,10,7.519266599996627,0.7519266599996627,0,0.0,False,,,,17500.0,
Grafo17.txt,130,24.99701848539058,2096,0.75,97,20000,2.5832409162237826e-27,10,8.658252799996262,0.8658252799996262,0,0.0,False,,,,20000.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,50,2.1675723800716358e-19,10,0.07103590000042459,0.007103590000042459,0,0.0,False,,,,50.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,100,4.3351447601432715e-19,10,0.07798649999676854,0.007798649999676855,0,0.0,False,,,,100.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,500,2.1675723800716358e-18,10,0.12043129999437951,0.012043129999437952,0,0.0,False,,,,500.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,1000,4.3351447601432716e-18,10,0.17491419999714708,0.017491419999714708,0,0.0,False,,,,1000.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,2500,1.0837861900358178e-17,10,0.33728440000049886,0.03372844000004989,0,0.0,False,,,,2500.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,5000,2.1675723800716356e-17,10,0.6227829999988899,0.062278299999888986,0,0.0,False,,,,5000.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,7500,3.2513585701074534e-17,10,0.9097005999938119,0.0909700599993812,0,0.0,False,,,,7500.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,10000,4.335144760143271e-17,10,1.291156699993735,0.1291156699993735,0,0.0,False,,,,10000.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,12500,5.418930950179089e-17,10,1.5910603000011179,0.15910603000011178,0,0.0,False,,,,12500.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,15000,6.502717140214907e-17,10,2.0085195999927237,0.20085195999927236,0,0.0,False,,,,15000.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,17500,7.586503330250725e-17,10,2.3102771999983815,0.23102771999983815,0,0.0,False,,,,17500.0,
Grafo18.txt,135,24.99723604201216,2261,0.125,16,20000,8.670289520286542e-17,10,2.6105516999887186,0.26105516999887185,0,0.0,False,,,,20000.0,
